transaction_id,account_id,amount,type,date
7702,161,959.71,withdrawal,2025-08-04
7703,141,1467.13,payment,2025-01-13
7704,285,222.2,withdrawal,2025-02-13
7705,66,680.04,payment,2025-05-06
7706,295,2082.96,payment,2025-05-04
7707,259,1412.21,deposit,2025-07-12
7708,74,2515.12,transfer,2025-08-06
7709,282,964.8,payment,2025-10-08
7710,39,1624.81,payment,2025-01-09
7711,60,822.24,withdrawal,2025-04-16
7712,235,840.95,withdrawal,2025-04-12
7713,167,6902.84,deposit,2025-03-08
7714,231,2527.23,deposit,2025-08-24
7715,37,927.48,withdrawal,2025-07-07
7716,221,473.43,withdrawal,2025-10-25
7717,152,961.5,withdrawal,2025-06-24
7718,291,619.37,withdrawal,2025-07-09
7719,189,2673.64,payment,2025-06-15
7720,123,2053.36,deposit,2025-12-30
7721,43,1765.26,deposit,2025-09-21
7722,187,899.62,withdrawal,2025-10-14
7723,115,943.22,withdrawal,2025-12-20
7724,161,7403.73,transfer,2025-12-06
7725,188,8099.6,transfer,2025-02-01
7726,233,7759.68,transfer,2025-02-08
7727,202,114.36,withdrawal,2025-02-04
7728,95,901.61,payment,2025-07-11
7729,252,716.32,withdrawal,2025-06-13
7730,77,2412.47,payment,2025-01-21
7731,70,9478.59,deposit,2025-11-15
7732,135,3077.09,deposit,2025-09-20
7733,281,3036.85,transfer,2025-01-30
7734,97,689.54,withdrawal,2025-05-04
7735,89,2358.39,payment,2025-05-26
7736,147,2211.67,payment,2025-03-30
7737,299,9986.75,transfer,2025-08-12
7738,120,651.11,withdrawal,2025-01-12
7739,295,108.45,withdrawal,2025-02-15
7740,283,1088.28,payment,2025-12-04
7741,85,488.63,withdrawal,2025-06-12
7742,299,2123.67,payment,2025-05-25
7743,245,106.77,withdrawal,2025-12-02
7744,122,3282.93,transfer,2025-07-28
7745,5,1663.3,payment,2025-11-01
7746,45,615.82,payment,2025-06-04
7747,120,805.02,withdrawal,2025-12-30
7748,188,1076.43,deposit,2025-04-20
7749,222,8930.31,transfer,2025-08-07
7750,280,1353.4,deposit,2025-09-10
7751,123,823.0,withdrawal,2025-03-01
7752,60,307.9,transfer,2025-03-26
7753,45,5049.88,transfer,2025-04-25
7754,21,873.55,payment,2025-06-06
7755,287,492.47,payment,2025-09-27
7756,26,1737.3,payment,2025-12-13
7757,212,813.38,withdrawal,2025-03-22
7758,97,2474.38,payment,2025-02-25
7759,295,1541.85,payment,2025-02-05
7760,112,3243.29,transfer,2025-10-15
7761,106,1329.59,payment,2025-03-19
7762,120,13220.97,deposit,2025-11-17
7763,205,854.83,deposit,2025-06-03
7764,36,1321.89,deposit,2025-12-02
7765,112,1857.05,payment,2025-09-17
7766,246,55.05,withdrawal,2025-01-16
7767,58,7235.66,transfer,2025-03-23
7768,12,2760.69,transfer,2025-05-15
7769,189,465.85,deposit,2025-09-10
7770,40,896.48,withdrawal,2025-09-01
7771,201,76.87,withdrawal,2025-09-11
7772,233,756.11,withdrawal,2025-03-20
7773,184,2322.76,deposit,2025-02-08
7774,194,1220.84,transfer,2025-01-14
7775,101,14397.23,deposit,2025-09-15
7776,40,1958.71,payment,2025-12-10
7777,29,775.13,withdrawal,2025-12-20
7778,226,2862.55,payment,2025-10-21
7779,195,651.25,transfer,2025-07-24
7780,237,45.92,payment,2025-11-01
7781,144,13714.26,deposit,2025-07-23
7782,204,8619.9,transfer,2025-03-12
7783,127,6915.72,transfer,2025-01-31
7784,15,1666.02,deposit,2025-12-15
7785,163,2345.15,payment,2025-10-24
7786,254,826.67,payment,2025-01-25
7787,287,3008.62,deposit,2025-04-04
7788,111,231.18,withdrawal,2025-01-16
7789,208,891.76,withdrawal,2025-09-09
7790,151,884.05,withdrawal,2025-10-05
7791,270,6249.36,transfer,2025-11-30
7792,88,4707.8,transfer,2025-11-04
7793,3,2838.24,deposit,2025-09-26
7794,167,6874.67,transfer,2025-10-09
7795,173,368.95,withdrawal,2025-02-27
7796,109,2683.03,payment,2025-08-04
7797,13,9197.41,transfer,2025-09-23
7798,85,4312.24,transfer,2025-10-05
7799,288,5500.65,transfer,2025-09-08
7800,101,13176.61,deposit,2025-11-22
7801,99,9530.83,transfer,2025-09-30
7802,9,778.0,payment,2025-05-01
7803,211,450.2,withdrawal,2025-09-23
7804,160,6345.32,deposit,2025-05-21
7805,265,11083.91,deposit,2025-12-31
7806,137,1181.72,payment,2025-09-09
7807,46,433.98,transfer,2025-04-27
7808,55,5027.1,deposit,2025-03-28
7809,295,7237.75,deposit,2025-01-20
7810,63,371.18,withdrawal,2025-06-04
7811,3,337.17,payment,2025-05-18
7812,130,1112.77,payment,2025-04-02
7813,279,2121.67,payment,2025-12-31
7814,110,13379.91,deposit,2025-02-07
7815,213,1818.03,deposit,2025-06-07
7816,198,2579.94,payment,2025-07-12
7817,39,1551.61,payment,2025-03-27
7818,205,2349.17,payment,2025-06-24
7819,174,391.5,withdrawal,2025-06-29
7820,133,7428.11,transfer,2025-09-14
7821,127,7623.03,deposit,2025-05-11
7822,119,6808.55,deposit,2025-05-17
7823,14,2936.17,transfer,2025-12-13
7824,140,295.19,withdrawal,2025-06-23
7825,291,681.08,withdrawal,2025-08-06
7826,15,696.45,payment,2025-01-04
7827,45,1804.92,payment,2025-07-31
7828,71,4990.6,transfer,2025-03-18
7829,113,12007.93,deposit,2025-08-30
7830,137,6920.13,transfer,2025-11-30
7831,228,3936.26,transfer,2025-09-29
7832,119,664.96,withdrawal,2025-01-29
7833,298,840.98,withdrawal,2025-11-20
7834,231,2939.62,payment,2025-10-27
7835,100,48.79,withdrawal,2025-11-06
7836,294,1222.13,payment,2025-07-04
7837,17,213.55,payment,2025-07-30
7838,133,725.44,payment,2025-09-28
7839,129,205.04,withdrawal,2025-08-31
7840,238,51.71,payment,2025-08-04
7841,89,13922.89,deposit,2025-06-19
7842,296,878.75,withdrawal,2025-03-05
7843,157,5959.48,transfer,2025-07-01
7844,131,620.8,withdrawal,2025-07-18
7845,220,307.81,withdrawal,2025-02-13
7846,244,847.85,withdrawal,2025-03-08
7847,244,185.18,withdrawal,2025-01-04
7848,7,1247.64,payment,2025-02-04
7849,229,2745.48,transfer,2025-08-25
7850,297,703.18,withdrawal,2025-06-13
7851,300,2380.64,transfer,2025-12-12
7852,61,10688.4,deposit,2025-10-10
7853,117,4254.5,transfer,2025-09-21
7854,250,2062.12,payment,2025-12-16
7855,24,276.04,payment,2025-01-07
7856,239,380.72,payment,2025-12-31
7857,146,459.5,withdrawal,2025-02-08
7858,123,2570.02,payment,2025-10-17
7859,155,108.06,withdrawal,2025-05-28
7860,89,3168.12,transfer,2025-06-29
7861,77,6417.07,transfer,2025-09-05
7862,87,10708.48,deposit,2025-07-27
7863,252,1980.34,payment,2025-01-25
7864,71,13284.64,deposit,2025-07-13
7865,141,14261.25,deposit,2025-08-30
7866,50,1028.25,payment,2025-10-14
7867,67,2508.2,payment,2025-08-28
7868,20,91.52,withdrawal,2025-01-02
7869,250,352.4,payment,2025-08-02
7870,62,905.59,payment,2025-07-25
7871,132,394.19,withdrawal,2025-11-29
7872,42,2998.08,payment,2025-09-16
7873,124,2275.95,payment,2025-08-23
7874,186,189.01,withdrawal,2025-06-04
7875,251,9598.21,transfer,2025-12-10
7876,265,970.67,withdrawal,2025-04-05
7877,124,14999.83,deposit,2025-12-09
7878,248,568.38,withdrawal,2025-09-11
7879,235,174.24,payment,2025-10-14
7880,287,1899.41,payment,2025-06-24
7881,125,3376.63,transfer,2025-02-18
7882,81,2254.14,payment,2025-10-12
7883,16,7561.77,transfer,2025-07-27
7884,248,1845.44,payment,2025-12-07
7885,208,10933.79,deposit,2025-03-17
7886,278,5440.76,deposit,2025-04-15
7887,282,8298.0,transfer,2025-11-28
7888,185,994.5,deposit,2025-06-07
7889,207,9752.16,transfer,2025-01-01
7890,8,6844.51,transfer,2025-08-30
7891,5,1343.82,payment,2025-05-06
7892,250,1585.55,payment,2025-09-20
7893,214,11284.33,deposit,2025-10-24
7894,116,414.02,transfer,2025-12-28
7895,18,2765.98,transfer,2025-05-19
7896,80,7401.03,deposit,2025-06-05
7897,277,12985.22,deposit,2025-12-17
7898,91,5246.82,deposit,2025-09-01
7899,147,815.83,withdrawal,2025-07-22
7900,163,2041.81,deposit,2025-08-30
7901,203,683.44,withdrawal,2025-02-15
7902,262,5046.34,transfer,2025-08-17
7903,139,7175.6,deposit,2025-06-29
7904,2,585.52,payment,2025-06-20
7905,68,657.05,transfer,2025-08-12
7906,92,9191.27,deposit,2025-04-26
7907,30,1293.82,transfer,2025-07-19
7908,131,188.39,withdrawal,2025-07-10
7909,227,2453.14,transfer,2025-11-10
7910,17,11314.61,deposit,2025-05-13
7911,21,3445.15,deposit,2025-02-14
7912,222,163.71,withdrawal,2025-03-18
7913,140,6025.7,deposit,2025-09-03
7914,189,379.81,payment,2025-12-29
7915,286,4847.77,transfer,2025-11-21
7916,295,190.24,payment,2025-07-03
7917,108,10863.78,deposit,2025-07-28
7918,107,1403.23,transfer,2025-08-11
7919,119,9929.45,transfer,2025-03-08
7920,77,703.21,withdrawal,2025-03-23
7921,267,4680.26,transfer,2025-04-23
7922,255,1903.07,transfer,2025-10-24
7923,107,110.86,payment,2025-04-28
7924,242,25.68,payment,2025-12-21
7925,300,159.72,withdrawal,2025-04-17
7926,129,617.22,payment,2025-08-17
7927,6,213.56,withdrawal,2025-04-30
7928,101,1898.61,payment,2025-10-03
7929,264,5357.08,transfer,2025-07-07
7930,205,388.01,payment,2025-11-27
7931,250,811.8,payment,2025-04-23
7932,226,1779.36,payment,2025-12-30
7933,191,1435.17,payment,2025-08-04
7934,293,8128.29,deposit,2025-12-01
7935,198,382.14,withdrawal,2025-12-28
7936,183,316.4,withdrawal,2025-12-20
7937,74,1106.11,payment,2025-12-07
7938,277,4662.5,transfer,2025-12-09
7939,81,4376.02,deposit,2025-06-15
7940,106,6310.93,transfer,2025-08-19
7941,102,7859.8,deposit,2025-07-05
7942,105,731.31,withdrawal,2025-03-09
7943,270,6374.81,transfer,2025-10-20
7944,20,6052.14,transfer,2025-11-11
7945,240,6793.31,transfer,2025-02-11
7946,191,717.88,payment,2025-02-18
7947,262,762.41,withdrawal,2025-12-12
7948,216,801.91,withdrawal,2025-02-11
7949,16,3349.64,transfer,2025-07-22
7950,224,13160.42,deposit,2025-11-29
7951,269,9586.55,deposit,2025-01-19
7952,207,3386.15,deposit,2025-06-02
7953,254,7091.92,deposit,2025-06-02
7954,291,3736.87,deposit,2025-10-14
7955,299,729.68,withdrawal,2025-02-15
7956,1,5300.98,transfer,2025-04-05
7957,159,8572.34,transfer,2025-07-15
7958,87,1076.48,transfer,2025-06-30
7959,290,3668.1,deposit,2025-12-13
7960,227,221.78,withdrawal,2025-12-13
7961,213,5985.88,transfer,2025-05-12
7962,173,27.08,withdrawal,2025-10-12
7963,289,333.98,withdrawal,2025-05-27
7964,213,446.77,withdrawal,2025-12-06
7965,189,791.14,transfer,2025-01-30
7966,263,3297.15,deposit,2025-01-28
7967,77,52.02,payment,2025-03-16
7968,240,3832.69,transfer,2025-07-12
7969,114,3541.69,transfer,2025-07-19
7970,237,7212.17,transfer,2025-04-06
7971,88,2886.56,transfer,2025-09-16
7972,232,572.99,withdrawal,2025-11-03
7973,34,10029.6,deposit,2025-01-03
7974,50,104.99,payment,2025-01-06
7975,155,5975.14,deposit,2025-01-12
7976,227,9762.82,transfer,2025-03-20
7977,212,318.12,withdrawal,2025-08-18
7978,286,6661.51,transfer,2025-09-21
7979,183,637.5,withdrawal,2025-05-24
7980,47,14876.21,deposit,2025-01-30
7981,12,4981.71,transfer,2025-08-01
7982,150,645.73,withdrawal,2025-10-14
7983,56,860.26,payment,2025-09-09
7984,127,430.1,withdrawal,2025-10-22
7985,154,915.88,withdrawal,2025-04-20
7986,120,11533.3,deposit,2025-01-30
7987,167,5036.68,transfer,2025-10-21
7988,16,401.21,withdrawal,2025-06-26
7989,45,4452.9,transfer,2025-06-05
7990,231,1404.03,deposit,2025-09-28
7991,277,9767.81,transfer,2025-05-21
7992,126,367.66,withdrawal,2025-11-07
7993,207,626.59,withdrawal,2025-09-15
7994,21,2408.25,deposit,2025-06-15
7995,30,2435.45,transfer,2025-09-19
7996,293,4242.26,deposit,2025-11-08
7997,85,931.73,withdrawal,2025-06-02
7998,119,266.11,withdrawal,2025-07-27
7999,169,9967.62,transfer,2025-04-06
8000,53,401.1,withdrawal,2025-05-01
8001,259,999.29,deposit,2025-09-24
8002,280,632.68,payment,2025-06-08
8003,215,394.13,withdrawal,2025-01-01
8004,154,639.75,payment,2025-07-26
8005,133,4179.26,deposit,2025-08-09
8006,299,1972.93,payment,2025-02-11
8007,219,562.86,payment,2025-03-01
8008,174,2955.11,payment,2025-05-02
8009,295,10496.35,deposit,2025-06-29
8010,283,10666.9,deposit,2025-12-31
8011,36,132.0,payment,2025-06-04
8012,63,530.71,withdrawal,2025-04-24
8013,111,3759.43,transfer,2025-10-06
8014,213,68.98,deposit,2025-04-25
8015,264,329.34,withdrawal,2025-01-01
8016,14,5881.9,transfer,2025-09-04
8017,99,322.25,payment,2025-01-16
8018,36,8562.89,transfer,2025-07-01
8019,239,2889.51,payment,2025-02-17
8020,192,1157.38,payment,2025-12-01
8021,47,615.43,withdrawal,2025-10-24
8022,60,9137.81,transfer,2025-11-17
8023,192,2631.88,payment,2025-06-22
8024,62,2017.17,payment,2025-10-31
8025,114,8007.21,deposit,2025-02-11
8026,257,11934.55,deposit,2025-09-10
8027,40,166.41,deposit,2025-01-06
8028,160,5994.58,transfer,2025-04-15
8029,84,36.93,withdrawal,2025-12-26
8030,52,1301.75,deposit,2025-10-30
8031,113,8137.17,transfer,2025-02-08
8032,100,584.96,withdrawal,2025-03-25
8033,70,1689.8,payment,2025-05-16
8034,22,2831.29,payment,2025-04-20
8035,245,2807.22,payment,2025-08-30
8036,254,531.71,withdrawal,2025-06-28
8037,198,7177.66,transfer,2025-05-11
8038,277,1169.04,payment,2025-02-24
8039,35,9055.9,transfer,2025-03-09
8040,17,9172.66,transfer,2025-07-18
8041,190,1290.83,payment,2025-09-09
8042,48,1146.17,transfer,2025-10-11
8043,221,2495.23,payment,2025-02-02
8044,278,2698.16,payment,2025-12-08
8045,68,8754.28,transfer,2025-11-11
8046,114,639.91,transfer,2025-06-16
8047,183,8733.1,deposit,2025-03-11
8048,31,11831.06,deposit,2025-04-24
8049,59,819.67,withdrawal,2025-06-24
8050,221,2538.23,payment,2025-10-26
8051,199,1714.31,payment,2025-07-27
8052,281,2900.83,payment,2025-07-03
8053,16,180.01,withdrawal,2025-02-03
8054,73,2528.43,payment,2025-08-05
8055,4,1217.82,payment,2025-05-21
8056,53,763.25,payment,2025-07-28
8057,22,2076.92,payment,2025-09-13
8058,53,57.38,withdrawal,2025-10-10
8059,121,436.36,withdrawal,2025-06-16
8060,135,574.72,withdrawal,2025-06-30
8061,16,222.75,deposit,2025-12-15
8062,171,1244.84,payment,2025-03-09
8063,234,353.67,withdrawal,2025-08-10
8064,286,6858.36,transfer,2025-11-23
8065,280,580.07,withdrawal,2025-01-21
8066,250,158.83,withdrawal,2025-05-21
8067,41,160.21,withdrawal,2025-11-13
8068,9,627.89,withdrawal,2025-08-21
8069,227,2728.17,deposit,2025-04-08
8070,274,465.06,withdrawal,2025-07-19
8071,44,211.35,withdrawal,2025-02-19
8072,201,505.46,withdrawal,2025-09-26
8073,206,1410.89,payment,2025-05-31
8074,193,590.8,withdrawal,2025-01-08
8075,69,1985.68,deposit,2025-08-17
8076,199,367.27,payment,2025-07-19
8077,199,7698.84,transfer,2025-10-04
8078,205,167.78,deposit,2025-04-08
8079,158,2737.18,transfer,2025-07-24
8080,281,7272.6,deposit,2025-01-24
8081,64,5575.19,deposit,2025-03-22
8082,255,12331.72,deposit,2025-06-01
8083,23,675.91,transfer,2025-07-06
8084,255,2102.5,transfer,2025-03-17
8085,166,2771.49,transfer,2025-04-14
8086,175,3448.63,transfer,2025-07-19
8087,18,1565.39,payment,2025-09-25
8088,159,13184.62,deposit,2025-08-20
8089,93,1089.09,payment,2025-01-29
8090,174,132.13,transfer,2025-07-04
8091,117,215.23,withdrawal,2025-02-14
8092,97,1547.53,payment,2025-07-10
8093,212,991.51,payment,2025-11-16
8094,118,670.6,withdrawal,2025-05-05
8095,77,7269.73,transfer,2025-12-31
8096,64,1815.57,payment,2025-03-17
8097,297,918.09,withdrawal,2025-04-26
8098,56,910.6,withdrawal,2025-11-25
8099,39,864.88,withdrawal,2025-10-03
8100,249,2689.13,transfer,2025-04-11
8101,239,8896.53,deposit,2025-10-06
8102,78,64.23,withdrawal,2025-03-18
8103,50,1284.12,payment,2025-09-29
8104,76,972.66,transfer,2025-09-09
8105,290,1509.23,payment,2025-12-01
8106,8,2413.04,payment,2025-10-18
8107,197,8622.08,transfer,2025-03-25
8108,210,993.51,withdrawal,2025-09-23
8109,223,6808.86,transfer,2025-07-05
8110,259,6802.29,deposit,2025-05-25
8111,178,4199.26,transfer,2025-12-26
8112,154,1994.45,transfer,2025-09-10
8113,77,324.6,withdrawal,2025-04-06
8114,66,218.55,withdrawal,2025-03-01
8115,35,14551.46,deposit,2025-12-14
8116,286,5557.71,transfer,2025-06-19
8117,24,2555.07,transfer,2025-07-07
8118,118,5132.3,transfer,2025-08-30
8119,82,2961.1,payment,2025-08-14
8120,204,6555.47,deposit,2025-07-13
8121,23,5426.34,transfer,2025-09-11
8122,154,712.63,withdrawal,2025-09-14
8123,229,2170.26,payment,2025-03-08
8124,29,4735.42,deposit,2025-02-06
8125,111,8353.91,deposit,2025-11-06
8126,98,1117.4,payment,2025-12-30
8127,70,1969.5,deposit,2025-12-03
8128,18,12628.89,deposit,2025-12-31
8129,43,794.55,withdrawal,2025-05-15
8130,113,1908.53,payment,2025-03-04
8131,8,1270.21,deposit,2025-05-27
8132,183,5929.27,transfer,2025-11-02
8133,196,365.48,withdrawal,2025-08-25
8134,160,932.94,withdrawal,2025-04-20
8135,36,1495.44,deposit,2025-03-04
8136,186,2309.46,transfer,2025-05-05
8137,142,2511.18,deposit,2025-08-10
8138,240,281.24,payment,2025-01-24
8139,106,241.76,withdrawal,2025-06-04
8140,255,744.12,withdrawal,2025-10-05
8141,183,9422.14,deposit,2025-09-29
8142,269,2514.42,payment,2025-09-01
8143,263,852.63,deposit,2025-12-30
8144,67,1102.24,payment,2025-10-30
8145,79,9124.72,deposit,2025-04-22
8146,234,14665.58,deposit,2025-04-23
8147,264,4935.89,transfer,2025-05-28
8148,299,2857.97,payment,2025-04-18
8149,110,484.73,payment,2025-04-06
8150,118,278.76,withdrawal,2025-01-21
8151,225,873.06,payment,2025-04-16
8152,61,737.2,withdrawal,2025-09-26
8153,112,8355.85,deposit,2025-06-08
8154,236,10859.7,deposit,2025-09-12
8155,131,1379.83,payment,2025-04-24
8156,207,6196.4,deposit,2025-06-30
8157,206,16.18,payment,2025-08-19
8158,194,1662.44,transfer,2025-10-09
8159,80,2597.04,payment,2025-04-03
8160,276,1253.18,transfer,2025-04-19
8161,258,12984.91,deposit,2025-10-03
8162,85,8356.18,deposit,2025-05-14
8163,226,4295.28,transfer,2025-12-29
8164,111,2015.74,transfer,2025-01-06
8165,154,650.97,withdrawal,2025-08-09
8166,292,6639.46,transfer,2025-01-19
8167,206,9918.99,deposit,2025-07-23
8168,17,552.22,withdrawal,2025-04-29
8169,49,2063.73,transfer,2025-12-01
8170,136,9984.89,transfer,2025-09-24
8171,142,341.83,payment,2025-09-24
8172,159,5304.69,deposit,2025-03-20
8173,134,1227.6,transfer,2025-07-19
8174,121,8382.09,deposit,2025-02-15
8175,243,924.25,payment,2025-12-30
8176,116,3823.68,deposit,2025-09-28
8177,49,2069.45,payment,2025-06-23
8178,297,927.2,withdrawal,2025-10-10
8179,191,183.58,withdrawal,2025-11-15
8180,127,8628.43,deposit,2025-04-12
8181,54,7642.47,transfer,2025-07-29
8182,100,5079.99,deposit,2025-09-12
8183,91,6026.25,deposit,2025-08-07
8184,267,7169.8,deposit,2025-07-07
8185,291,3640.76,transfer,2025-10-14
8186,218,629.81,payment,2025-06-08
8187,46,3889.74,deposit,2025-11-01
8188,38,235.66,withdrawal,2025-10-12
8189,13,195.57,withdrawal,2025-09-09
8190,67,2044.82,transfer,2025-11-07
8191,7,12750.4,deposit,2025-02-28
8192,187,104.31,payment,2025-02-08
8193,42,6117.41,transfer,2025-06-21
8194,158,926.91,payment,2025-04-04
8195,102,14578.71,deposit,2025-09-13
8196,81,788.34,payment,2025-10-27
8197,7,12.59,payment,2025-09-26
8198,202,2401.68,payment,2025-07-16
8199,129,10575.33,deposit,2025-01-10
8200,160,1031.17,payment,2025-09-04
8201,115,1147.35,payment,2025-11-10
8202,294,6953.76,deposit,2025-04-29
8203,199,2763.53,deposit,2025-01-19
8204,300,1816.66,deposit,2025-04-03
8205,100,2759.0,deposit,2025-06-06
8206,115,618.49,transfer,2025-09-18
8207,199,14714.69,deposit,2025-05-17
8208,186,1598.2,deposit,2025-11-27
8209,187,916.71,withdrawal,2025-08-16
8210,101,7693.8,transfer,2025-09-08
8211,240,360.04,payment,2025-12-15
8212,172,684.27,withdrawal,2025-02-19
8213,239,3123.75,deposit,2025-04-04
8214,212,2452.38,payment,2025-10-28
8215,218,418.17,withdrawal,2025-10-10
8216,275,11327.15,deposit,2025-01-18
8217,269,680.08,withdrawal,2025-08-31
8218,103,510.94,withdrawal,2025-09-03
8219,151,9491.48,transfer,2025-04-10
8220,211,286.11,withdrawal,2025-09-12
8221,27,3857.65,transfer,2025-03-18
8222,251,12602.87,deposit,2025-12-03
8223,218,602.64,withdrawal,2025-05-16
8224,172,9854.55,deposit,2025-07-18
8225,198,822.88,withdrawal,2025-11-21
8226,136,11181.49,deposit,2025-06-28
8227,182,2787.01,transfer,2025-08-15
8228,130,654.82,withdrawal,2025-11-23
8229,67,43.05,withdrawal,2025-07-06
8230,124,7452.57,deposit,2025-11-04
8231,3,685.64,withdrawal,2025-09-26
8232,204,880.93,withdrawal,2025-11-25
8233,133,879.98,withdrawal,2025-05-02
8234,226,294.06,withdrawal,2025-01-17
8235,247,1126.92,payment,2025-09-30
8236,111,7307.5,transfer,2025-07-10
8237,207,1905.97,transfer,2025-11-07
8238,62,4100.46,transfer,2025-07-14
8239,156,2091.4,payment,2025-05-22
8240,15,3360.09,deposit,2025-04-18
8241,29,105.61,withdrawal,2025-01-01
8242,198,1807.95,transfer,2025-12-28
8243,132,946.11,payment,2025-01-24
8244,73,5446.41,deposit,2025-04-28
8245,273,9493.01,deposit,2025-08-10
8246,106,8913.98,transfer,2025-07-22
8247,240,654.76,withdrawal,2025-05-17
8248,202,11196.23,deposit,2025-05-07
8249,112,9039.12,transfer,2025-04-11
8250,293,4003.62,deposit,2025-06-21
8251,76,2127.59,payment,2025-10-22
8252,146,164.85,payment,2025-02-15
8253,11,6301.44,transfer,2025-08-12
8254,23,12072.7,deposit,2025-02-26
8255,168,1178.26,payment,2025-09-23
8256,135,7162.86,deposit,2025-11-21
8257,241,5207.78,transfer,2025-05-01
8258,12,1353.57,deposit,2025-05-09
8259,111,458.24,withdrawal,2025-12-02
8260,191,711.7,withdrawal,2025-08-31
8261,271,8557.38,transfer,2025-01-12
8262,177,4128.45,transfer,2025-04-06
8263,240,2179.97,payment,2025-09-28
8264,241,444.06,withdrawal,2025-08-29
8265,31,1323.69,deposit,2025-12-25
8266,278,2824.61,payment,2025-11-04
8267,94,8836.31,transfer,2025-07-24
8268,49,5721.35,transfer,2025-03-07
8269,97,6952.72,deposit,2025-07-06
8270,267,960.75,withdrawal,2025-02-22
8271,107,5007.38,transfer,2025-09-14
8272,229,1006.73,payment,2025-12-22
8273,259,1470.39,payment,2025-02-03
8274,23,12683.08,deposit,2025-07-06
8275,61,2456.92,payment,2025-05-17
8276,21,585.4,deposit,2025-08-21
8277,271,7625.45,transfer,2025-12-15
8278,155,7987.08,deposit,2025-05-18
8279,263,8065.03,transfer,2025-04-27
8280,131,473.19,withdrawal,2025-08-10
8281,169,696.3,withdrawal,2025-01-04
8282,150,627.79,withdrawal,2025-09-03
8283,95,1844.95,payment,2025-04-07
8284,61,8333.51,deposit,2025-09-17
8285,126,12063.65,deposit,2025-05-12
8286,126,1286.93,payment,2025-09-23
8287,167,949.2,withdrawal,2025-05-17
8288,22,996.59,withdrawal,2025-10-28
8289,111,603.71,payment,2025-04-06
8290,18,9413.68,deposit,2025-07-10
8291,224,2535.0,payment,2025-06-25
8292,80,9308.74,deposit,2025-01-28
8293,64,175.77,withdrawal,2025-11-29
8294,20,6090.16,transfer,2025-11-03
8295,206,2977.71,deposit,2025-01-11
8296,85,3614.25,transfer,2025-07-24
8297,181,969.67,withdrawal,2025-05-06
8298,16,8978.77,deposit,2025-10-31
8299,61,289.67,withdrawal,2025-01-31
8300,93,3166.78,deposit,2025-03-25
8301,14,442.18,payment,2025-11-18
8302,183,979.51,transfer,2025-06-17
8303,3,880.16,payment,2025-04-13
8304,41,7012.84,transfer,2025-12-21
8305,197,8087.09,transfer,2025-01-29
8306,155,2346.38,payment,2025-01-17
8307,291,9104.97,transfer,2025-01-29
8308,178,540.07,withdrawal,2025-12-29
8309,230,9156.45,transfer,2025-07-03
8310,228,9020.05,deposit,2025-04-15
8311,270,2745.41,transfer,2025-06-18
8312,168,5286.35,transfer,2025-02-23
8313,192,1609.67,payment,2025-09-06
8314,75,7658.65,transfer,2025-03-12
8315,224,854.91,withdrawal,2025-10-28
8316,182,1515.81,payment,2025-04-05
8317,186,653.59,withdrawal,2025-12-18
8318,215,1012.95,payment,2025-06-23
8319,22,583.69,transfer,2025-09-20
8320,64,10932.57,deposit,2025-11-14
8321,169,276.57,withdrawal,2025-09-14
8322,233,1594.55,deposit,2025-06-23
8323,8,522.25,withdrawal,2025-05-25
8324,300,2654.9,payment,2025-06-16
8325,16,6561.35,transfer,2025-05-28
8326,209,60.25,withdrawal,2025-06-20
8327,14,13995.01,deposit,2025-07-31
8328,185,788.18,withdrawal,2025-11-04
8329,108,863.72,withdrawal,2025-09-18
8330,262,2577.11,payment,2025-09-17
8331,69,4494.04,transfer,2025-06-18
8332,154,11526.21,deposit,2025-08-20
8333,255,4109.07,deposit,2025-10-22
8334,93,298.19,withdrawal,2025-12-29
8335,61,2207.41,transfer,2025-08-18
8336,76,741.93,withdrawal,2025-05-08
8337,248,9254.64,deposit,2025-01-09
8338,253,2133.53,payment,2025-06-19
8339,187,556.47,withdrawal,2025-06-08
8340,292,6954.58,deposit,2025-05-16
8341,55,6424.25,deposit,2025-04-12
8342,289,792.33,withdrawal,2025-12-04
8343,251,466.34,payment,2025-07-06
8344,114,903.61,withdrawal,2025-03-28
8345,231,6728.93,deposit,2025-11-16
8346,11,4551.83,deposit,2025-03-21
8347,79,2255.5,deposit,2025-09-05
8348,204,213.4,withdrawal,2025-02-02
8349,145,949.47,withdrawal,2025-12-22
8350,104,121.15,withdrawal,2025-11-23
8351,26,1020.26,payment,2025-07-06
8352,173,7913.54,transfer,2025-06-30
8353,183,889.98,withdrawal,2025-07-06
8354,223,9584.28,transfer,2025-08-06
8355,286,2075.2,transfer,2025-12-03
8356,248,6250.68,deposit,2025-01-28
8357,287,763.46,withdrawal,2025-06-04
8358,298,94.76,payment,2025-08-02
8359,27,216.9,withdrawal,2025-08-31
8360,46,912.5,withdrawal,2025-12-15
8361,242,770.64,withdrawal,2025-02-17
8362,297,8766.91,deposit,2025-04-25
8363,201,13313.15,deposit,2025-11-12
8364,125,2006.35,payment,2025-08-04
8365,19,653.31,withdrawal,2025-01-13
8366,46,1108.82,payment,2025-10-10
8367,101,283.04,payment,2025-07-09
8368,105,484.92,transfer,2025-07-27
8369,146,103.77,payment,2025-12-29
8370,98,7090.77,transfer,2025-10-20
